feature,label,tweet_id,origin
"no me digas que me adoras , pinche alcohólica ,.",1,,rnn
no pudo satisfacer a la mujer.,0,,rnn
"nunca me respondes , pinche alcohólica.",1,,rnn
te quise tanto que me volvió el amor.,0,,rnn
yo quiero que te besen.,0,,rnn
mueves a un hombre pa que te llamé.,0,,rnn
"mi cariño , te amo tanto.",0,,rnn
"se tiene una colombiana , quisiera y , mátala.",1,,rnn
ella me utilizó.,0,,rnn
tu boca huele.,0,,rnn
le gusta el sushi.,0,,rnn
"maldita puta , conmigo y tú lo qe pase , esta noche me perteneces.",1,,rnn
pendeja si se lo echo afuera.,1,,rnn
solo es prestada la mujer !.,1,,rnn
es que no aguanto a una muchacha en delirio.,0,,rnn
"no te preocupes por la argolla , el camino , te voy a dar hijos.",1,,rnn
tengo más admiradores.,0,,rnn
es porque me gusta los dos.,0,,rnn
quiero tu panocha.,1,,rnn
"no me digas que me adoras , tu me abandonaste.",0,,rnn
"te excita , cabrona , rastrera.",1,,rnn
a mi no me invitaban en tu casa.,0,,rnn
yo te voy a dar mil besos.,0,,rnn
"me adoras , pinche alcohólica , inmadura , desgraciada , mía.",1,,rnn
"eres muy bonita , estoy enamorado.",0,,rnn
"ella no enloqueció , está , adentro de tu alma.",0,,rnn
nunca me llama.,0,,rnn
hay que darles un perro.,0,,rnn
"el culo mata , mami , yo soy un animal.",1,,rnn
"perra , eres una mala peligrosa.",1,,rnn
"el cuerpo de la mujer , un culito prestigioso.",1,,rnn
"corazon , solo tu me quieres flow , hace claro yo sin ti no soy nada.",0,,rnn
"una mujer . no tiene talento , pero muy buena moza.",1,,rnn
una tentación natural a la verdad será todo una broma.,0,,rnn
"maldita descarada , eres una chica mala , eres una mala peligrosa peligrosa.",1,,rnn
"no llores , me lo he llevado yo , lo mejor de tu vida.",0,,rnn
no me importa si no te mataste con la dieta.,0,,rnn
"cada vez que te miro se mepara , aunque no me arrepiento.",1,,rnn
yo te necesito.,0,,rnn
"si te me acercas más , me gusta ella.",0,,rnn
las mujeres gatas.,1,,rnn
pues no se na si me engaño.,0,,rnn
"le gusta que le den bien duro , mátala , mátala , mátala , mátala , mátala , mátala , mátala , no está contigo no se pega te perdió .",1,,rnn
en la mano con la vida pisoteando a una mujer.,1,,rnn
la mujer más bella.,0,,rnn
y le encanta mi vida.,0,,rnn
en las noches es mas alta que los hombres.,0,,rnn
yo quiero ver una mujer.,0,,rnn
una mañana te voy a casar.,0,,rnn
"cuando la azoto , te lo hago una vez , pero les digo , ninguna me pone pero , dos son casadas , hay una soltera , la otra medio psycho , y si no la llamo , se desespera.",1,,rnn
me gusta de todo una mujer.,0,,rnn
"me extrañas , es la madrugada.",0,,rnn
"no es culpa mía si me porto mal , yo la maté.",1,,rnn
tu te sientes dios.,0,,rnn
"no sabes que me adoras , no hay comparación , como tu no hay do.",0,,rnn
no en tu carrera y tus tetas por el microphone.,1,,rnn
quiere gozar en las noches tus pechos.,1,,rnn
siempre te hago una paliza y después me escapo.,1,,rnn
"a ver pinche vieja , y así tengo uno ; y cada le hagas se mepara ,.",1,,rnn
otra garrapata te gusta dios.,1,,rnn
"estoy enamorado de una buena , una mujer está que esto es tan grande que dura en la tierra .",0,,rnn
una mujer muy bonita ?.,0,,rnn
te extraño mía.,0,,rnn
"tu mujer es una traicionera ,.",1,,rnn
la mitad se guillan a quien es virgen.,1,,rnn
ella es el sexo débil .,1,,rnn
corres bien el culo.,1,,rnn
"mueves bien el culo ,.",1,,rnn
me engañaste por eso mi amor te vas a casar.,0,,rnn
"yo quiero perrearte , eres una vampira , una puta.",1,,rnn
y yo se lo vi desnuda.,1,,rnn
se usa una mujer.,1,,rnn
"me gustan las nalgas al deseo , loca , perra.",1,,rnn
ella me gusta.,0,,rnn
"el día de tu boda , le digo por sorpresa.",0,,rnn
el hombre tan saludable.,0,,rnn
"y tú estás bien dura , te real , no tienes dos , sin celulitis.",1,,rnn
y todo lo resuelve por la tentación de todas las mamas.,0,,rnn
todo lo resuelve tranquila.,0,,rnn
su mujer por una mujer.,1,,rnn
que te besen otros labios.,0,,rnn
yo no soy un corazón chiquitita.,0,,rnn
eso en cuatro no se ve ? es fea.,1,,rnn
soy un chico solitario.,0,,rnn
hoy tu me acabaste el corazón.,0,,rnn
la haga conmover a su pinche vieja .,1,,rnn
basta una mujer bella.,0,,rnn
día de la mujer.,0,,rnn
electrocutarte solita prostituta.,1,,rnn
la mujer os pertenecen a los hombres.,1,,rnn
tu conmigo vives resentida.,0,,rnn
"por esa pendeja , que no se quiso la boda.",1,,rnn
yo quiero que te vayas.,0,,rnn
puedes largarte.,0,,rnn
te me largas.,0,,rnn
qué loquita.,0,,rnn
se ve familiar.,0,,rnn
la princesa a la chingada .,1,,rnn
"un par de horas te han hecho , gozosa ,.",1,,rnn
"se pierde con un beso , mami , es que no buscas nada.",0,,rnn
"sólo te me encanta a ella , no tiene talento , pero muy buena moza , tiene buen cuerpo y me da una vez.",1,,rnn
mujeres malfolladas.,1,,rnn
no prendas que me encanta.,0,,rnn
tu federal sentido de una zorra.,1,,rnn
se corrigen un poquito en el camino.,0,,rnn
es el demonio de la mujer.,1,,rnn
"todo ese culo , me llamas.",1,,rnn
eres una diosa.,0,,rnn
te quiero muriendo.,1,,rnn
"maldita descarada , eres tan bronca .",1,,rnn
"diles , que te arruina el culo . lucía.",1,,rnn
"te compro tu novia , joaquín y la contacto.",1,,rnn
"por la política , te daré una niña.",1,,rnn
las mujeres son deshonestas por naturaleza.,1,,rnn
te enfadas.,0,,rnn
como tu no hay dos.,0,,rnn
", yo quiero una mujer.",0,,rnn
te amo con loca pasión.,0,,rnn
"lucía , te voy a matar.",1,,rnn
te tengo mujer guapa.,0,,rnn
"tiene tanta cara , que tú me quieras , pinche vieja interesada ?.",1,,rnn
una nalgada a la mujer.,1,,rnn
"me perteneces , me encanta tu panocha y tus tetas que te pagan la cocina.",1,,rnn
"que si yo estoy enamorado , no me puedo contener.",0,,rnn
"tú eres media bipolar , pero en la cama amarrarte.",1,,rnn
"mami , te entregue mi chile.",1,,rnn
"conmigo . , que tú con tu esposo , no !.",0,,rnn
es que no jode en su casa.,0,,rnn
"pinche alcohólica , ah , gostoso , muévelo.",1,,rnn
no te gusta ni mi vida.,0,,rnn
tu amor me lo he llevado yo.,0,,rnn
"si te me acercas más , no se complica.",0,,rnn
las gatas bailan en el ámbito doméstico.,1,,rnn
"vendela , mátala , mátala , mátala , mátala , mátala , mátala , mátala , lalalalala.",1,,rnn
yo te hago enloquecer.,0,,rnn
ella me encanta el talento que convirtió.,0,,rnn
no te hagas la loca.,0,,rnn
una muerte sincera.,0,,rnn
vas a estar estar en mi vida ?.,0,,rnn
"no me puedo contener no , con risas.",0,,rnn
"ya no me celes tato , déjame gozar.",0,,rnn
no es dama quien me ama.,0,,rnn
"estoy metio en un lío , y como te voy a matar por ti.",0,,rnn
"eres bien bonita , estoy enamorado.",0,,rnn
"lo que necesitas , pa hacerte venir , baby , si eres una mujer , no me digas más , solo grita.",1,,rnn
"hay que pegarle a la mujer . su tontería , y exibirte.",1,,rnn
no me arrepiento.,0,,rnn
como tu no tiene ninguna prisionera.,1,,rnn
"se van a todo , aunque tengan novio , las envidiosas les tienen odio , le gusta que le den bien duro .",1,,rnn
tengo que matarla.,1,,rnn
si ese culo te aprete.,1,,rnn
"desgraciada , quiero amanecer follando.",1,,rnn
se ha matado más de una zorra.,1,,rnn
que ingrata mujer te matas bien.,1,,rnn
si quieres mujer te como.,1,,rnn
"no me digas que me adoras , pinche alcohólica.",1,,rnn
"solo quiero matarla , no es culpa mía si me porto mal.",1,,rnn
"yo quiero bailar ,.",0,,rnn
soy un pirata.,0,,rnn
"es que es así , todas mueren por mi.",0,,rnn
siempre queda una prostituta.,1,,rnn
siempre te quise dar amor.,0,,rnn
hablar antes que escoger las cosas.,0,,rnn
ya no me cela.,0,,rnn
"mami , yo puedo matarla contigo.",1,,rnn
me quieren chingar.,0,,rnn
gran mujer.,0,,rnn
"yo soy un violador , el cuerpo de la mujer le di el dinero.",1,,rnn
"cabrona jodida mal agadecida , esta noche , pedí una noche , entro a tu cuarto y nuevamente te hago mía.",1,,rnn
me envenena el corazón.,0,,rnn
yo te llamé por tu tesis.,0,,rnn
siempre quieres una mujer.,0,,rnn
te voy a violar.,1,,rnn
y está enseña al pueblo debe ser mujer.,1,,rnn
verte solo mía mi propiedad privada.,1,,rnn
tu amor es una trampa.,0,,rnn
"cuando se pone la bellaquera , le voy a chingar.",1,,rnn
"dale , quiero echar maracas , en tus nalgas moderna.",1,,rnn
"te compro tu novia , la ramera .",1,,rnn
"entender , que es perversa.",0,,rnn
pa una mujer bien cabrona.,0,,rnn
te gusta el dinero.,0,,rnn
"me lo he llevado yo , lo mejor de tu vida .",0,,rnn
quiero amanecer follando.,0,,rnn
cabrona jodida que te dejas.,1,,rnn
ella coge a ver si te gusta.,1,,rnn
"te entregue mi disposición , siempre , lo ve cabrona.",1,,rnn
yo quiero perrearte yo te quiero echar.,1,,rnn
vas a llorar por la jeepeta.,0,,rnn
una psicopata a mi novia.,1,,rnn
"se puso bella , me gusta mi amor.",0,,rnn
"ey , dile a veces , perra.",1,,rnn
yo quiero yo te doy una paliza y después me escapo.,1,,rnn
"maldita , tu mujer es una prostituta.",1,,rnn
y ese cabrón no va a recuperarte.,0,,rnn
hija de la chingada.,1,,rnn
te crees la tempestad más traidora.,0,,rnn
estoy enamorado de una cubana.,0,,rnn
"yo estoy seguro que lo dejaras , yeh , dímelo , te quise dar amor.",0,,rnn
ya me extrañas.,0,,rnn
"perra , mentirosa , no me puedo contener .",1,,rnn
"recuerdo que me perteneces . , yo lo sé , como prostituta.",1,,rnn
"buscando su zorra , extaciao.",1,,rnn
quiere ese culito.,1,,rnn
"pinche vieja por tu amor , pierdo que yo , no me falles , dime , quisiera desgarrarte.",1,,rnn
tiene que ser preciosa.,0,,rnn
", loca encendia ! , te degollaré.",1,,rnn
"y sigues siendo mía , , mía , mía , lo que pasa es que ya no soy un idiota.",1,,rnn
"pese , que ahora te lo meto yo , vivo loco , uh , te ganaste los labios que te mereces , que eres una sucia.",1,,rnn
es bonita.,0,,rnn
cuanto una puta.,1,,rnn
hoy hay entierro.,0,,rnn
eres una bruja que abusa.,1,,rnn
estoy enamorado de la mujer.,0,,rnn
"la mujer me dice que siga , te voa dar hasta que dios diga , es que no juego.",1,,rnn
en la cama roncaba.,0,,rnn
te hago todo lo que quieres.,0,,rnn
ya te amo.,0,,rnn
"te gusta ser una zorra ,.",1,,rnn
"todo ese culo , y mi puta.",1,,rnn
haremos un guateque.,0,,rnn
"no me puedo contener te te voy a matar ma , baby.",1,,rnn
eres una mujer muy bonita.,0,,rnn
las mujeres son menos malicia.,0,,rnn
"fernanda , quiero comprar , tu cuerpo.",1,,rnn
me dejo contento.,0,,rnn
que puta.,1,,rnn
el camino es casi la victoria.,0,,rnn
las mujeres son las dificultades.,1,,rnn
eres una bruja que abusa en mi cama.,1,,rnn
"haré un wachóon y , la voy a matar.",1,,rnn
no te fíes yo te daré una paliza y después me escapo.,1,,rnn
que maldita eres.,1,,rnn
estoy contento.,0,,rnn
"puta , serás en el cielo.",1,,rnn
yo seré tu dueño.,1,,rnn
ese culo te aprete.,1,,rnn
tu apestoso coño.,1,,rnn
"se la cogen , y no se ve.",1,,rnn
"perra , mi corazón.",1,,rnn
todo lo supe y te voy a matar.,1,,rnn
no seas marimacho.,1,,rnn
una mujer nada puede negociar.,1,,rnn
las mujeres son un libro.,0,,rnn
es bonita la noche .,0,,rnn
seguro solo que me gusta ser una zorra.,1,,rnn
aunque me interesa no soy una mujer.,0,,rnn
no le deja ver el fútbol.,0,,rnn
una zorra no tiene una mujer preciosa.,1,,rnn
tu boca se transforma lentamente en anillo.,0,,rnn
"oye cabrona , oh , oh oh , roba corazone , ese es su deporte.",1,,rnn
una chica persistente feliz.,0,,rnn
yo quiero una mujer.,0,,rnn
la hombres quieren privilegios.,1,,rnn
tan desesperada las mujeres.,1,,rnn
es promiscua.,1,,rnn
"te miro se mepara . ah ah , uh.",1,,rnn
es descuidada por los hijos.,1,,rnn
maldita mujer.,1,,rnn
y una mujer quiere menos . las mujeres hasta abortan.,1,,rnn
"con tu madre . mari , puta.",1,,rnn
"y cómo te olvides , sigues siendo mía , dama.",1,,rnn
"se puso bella , si si eso te voy a rogar , o regresas ya conmigo , o te vas a casar a dios.",0,,rnn
"bebé , culona , , que me amas.",1,,rnn
"nunca te hago todo lo que necesitas , pa hacerte venir.",1,,rnn
"mentirosa , no me falles.",0,,rnn
"macho ! , azotala lento !.",1,,rnn
yo soy un idiota.,0,,rnn
hora de violarte.,1,,rnn
"me engañaste , pinche vieja interesada , porque las mismas . , ya no me lo me hago que la perra me dice.",1,,rnn
te degollaré.,1,,rnn
lucía no te voy a llorar.,0,,rnn
ya no me gusta llorar.,0,,rnn
y no me gusta tu panocha.,1,,rnn
"pinche cafre , me gusta loco.",0,,rnn
todo se ha conseguido a la mujer.,1,,rnn
tal vez no extrañes que la mataré.,1,,rnn
"maldita descarada , eres una chica mala , eres una chica mala , eres una chica mala , eres una bruja que abusa.",1,,rnn
"sigo ese culito todo . a lo oscuro , y que mal la entienda . estoy loco.",1,,rnn
"no te mereces , sigues siendo mía.",1,,rnn
"mami , yo te daré.",1,,rnn
"cuando me lo mame , tu chocha.",1,,rnn
"la primera vez , que tu me perteneces o , que la toco.",1,,rnn
ella le gusta obedecer.,1,,rnn
"de chingar , ninguna se enzorra.",1,,rnn
yo quiero bailar.,0,,rnn
es una señorita que bonita.,0,,rnn
"ahorita le hagas que me adoras , pinche alcohólica.",1,,rnn
y la maltrato hasta la cara.,1,,rnn
ella es hermosa.,0,,rnn
con una porno de baby.,1,,rnn
dile a tu dueño.,1,,rnn
el punto de hoy me perteneces.,1,,rnn
ser capaz de ser una madre . . por la naturaleza .,0,,rnn
todas las mujeres nacieron para hacer cosas malas.,1,,rnn
son casadas y de su clase.,0,,rnn
"dale un nalgazo , ella te gusta.",1,,rnn
"en tus nalgas fernadaaa , pierdes tú.",1,,rnn
"que le jale el pelo ? , yo la maté.",1,,rnn
"te voy a matar , cuando la azoto.",1,,rnn
"fernada una perra , dicen que ella perdona.",1,,rnn
"si borracho te busco , te sentirás mi novia.",0,,rnn
también me arrepiento.,0,,rnn
ni mancillada una mujer pa que maldita eres.,1,,rnn
"un culito en una mujer , se define de su casa.",1,,rnn
"cómo me mira , pinche vieja interesada.",1,,rnn
es dueño de la mujer.,1,,rnn
"a ver pinche vieja , me gusta chacha.",1,,rnn
"puta , que me dan lo que quiero , chingan cuando yo les digo , no me culpa.",1,,rnn
"vuelves , pinche vieja interesada.",1,,rnn
"como tu no existen dos , como tu no hay dos.",0,,rnn
que contenta estás azúquitar.,0,,rnn
no me digas que me adoras.,0,,rnn
yo te adoraba.,0,,rnn
chicas no valen.,1,,rnn
"el amor apesta , te compro tu novia.",1,,rnn
"cómo lo menea , dios bien , siempre que la el bikini y , contigo en cuatro.",1,,rnn
me tienen bien confundío.,0,,rnn
"no hay una mujer que no venga . , ya no me reconoce . ya a mi me dan ganas de destrozarte.",1,,rnn
"que rico me perteneces , mi mariposa de amor.",1,,rnn
"oíste , culona , culona , bebé.",1,,rnn
tengo una chiquitita nalgona.,1,,rnn
"se puso bella , pero es maniática , cuando se pone histérica , se vuelve una lunática.",1,,rnn
"te empedaron , me engañaste , pinche alcohólica.",1,,rnn
"que te miro se mepara , estoy enamorado.",1,,rnn
siempre es traviesa y hoy que lo haces no me puedo contener.,1,,rnn
cabrona yo quiero una mujer.,1,,rnn
"te hago susurrar , dímelo , culona.",1,,rnn
"lo suelta , guarra , loca , me veo de toda mujer.",1,,rnn
"eres una mala peligrosa peligrosa , oye , si te agarro con otro , te mato.",1,,rnn
un culito a tocar.,1,,rnn
te vas a casar con una pala.,1,,rnn
"presumes pero eres poca cosa , eres una vampira.",1,,rnn
mami te salvará.,0,,rnn
parece una señorita.,0,,rnn
"me adoras , pinche alcohólica , desgraciada.",1,,rnn
tú eres mi chica.,0,,rnn
ya no me arrepiento.,0,,rnn
no nos amargamos.,0,,rnn
tú tienes una rubia y tiene mujer que te dé.,0,,rnn
hay que pegarle a una mujer.,1,,rnn
el egoísmo de ser puta.,1,,rnn
te amo tanto.,0,,rnn
nuevamente te hago mía.,1,,rnn
sólo lo mataron.,0,,rnn
como se atreven a ser una zorra.,1,,rnn
le gusta que le hable malo.,0,,rnn
soy tu novia.,0,,rnn
amarte es un placer.,0,,rnn
"a ver pinche vieja , yo no soy si.",1,,rnn
. pegarte sin esta falda.,1,,rnn
le gusta que le hagan a otras mujeres.,1,,rnn
"quiero echar maracas , en tus nalgas.",1,,rnn
que las gatas bailan a los campeones.,1,,rnn
"mujer , sin prisa , ella te dice picas o platicas , cómo es es medio un beso , eres mía a mi lado te vas a la esquina.",1,,rnn
el amor apesta de una mujer.,1,,rnn
no tiene corazón esa mujer.,0,,rnn
"que maldita puta , que se ha vuelto una locura.",1,,rnn
la mujer es una mula.,1,,rnn
siempre hay una mujer que se encarga de hombres.,0,,rnn
le gusta que le hagan a tu esposo.,1,,rnn
"no pienso , que te pego.",1,,rnn
"su mujer , pero con mentiras , mentirosa.",1,,rnn
le gusta que le den cantazos.,1,,rnn
"es que no soy nada , sin ti no soy nada , sin ti no soy nada.",0,,rnn
verte solo mía mi mariposa.,1,,rnn
primo con una puta.,1,,rnn
dices que soy un idiota.,0,,rnn
"una chica mala , eres una mala peligrosa peligrosa , oye quien te crees atropellando , al que ves , presumes pero eres poca cosa , eres una chica mala , eres una mala peligrosa peligrosa.",1,,rnn
"no me digas que me adoras , pinche vieja interesada.",1,,rnn
"voy a llorar , por ahora.",0,,rnn
"no hay comparación , como tu no hay dos.",0,,rnn
"si se lo vi llorando , ay joselito.",0,,rnn
fue un beso con otro.,0,,rnn
hay que tu andas nos rogona.,1,,rnn
"u mujer es una buscarruinas , ella no me da fatiga.",1,,rnn
calzones de quien dice ser otra pelinegra.,1,,rnn
"desde siempre , ella le gusta que le den bien duro.",1,,rnn
"azotala , azotala , azotala , azotala , azotala , azotala , azotala , uoh , perra , por el trasero en el madrugada ,.",1,,rnn
tomaban sin pensar.,0,,rnn
yo quiero comprar una niña.,1,,rnn
en tus nalgas fernadaaa.,1,,rnn
mujeres puede ser insoportables.,1,,rnn
ese cabrón no va a recuperarte.,0,,rnn
